READ1	READ2	READ3	READ4
0	0	0	0
18	25	22	19
7	15	16	15
3429	4877	5998	5552
0	1	0	0
3189	4808	3435	3212
9	9	15	26
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	1
0	0	0	0
0	3	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	14	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	12	0	0
0	0	0	0
0	0	0	0
149	206	37	93
0	0	0	0
1	0	0	0
7	9	23	19
0	0	0	0
196	318	383	345
123	216	129	129
0	0	0	0
0	0	0	0
40	82	77	54
0	0	0	0
0	1	0	1
12	25	12	6
0	0	0	0
281	462	373	369
74	157	244	216
18	20	19	16
0	0	2	0
1	0	1	1
0	0	0	0
0	0	0	0
254	428	427	388
0	0	0	0
1	3	5	4
0	0	0	0
0	0	0	0
1304	2010	1917	1749
0	0	0	2
0	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	1
0	0	0	0
11	17	11	20
1	0	2	1
0	0	0	0
892	1261	949	882
0	0	0	0
658	1028	817	725
3	1	2	4
1	1	0	3
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
2	9	8	10
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
44	52	43	41
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
73	82	98	135
4	7	8	7
0	0	1	1
0	0	1	0
0	0	0	0
1	2	3	2
0	0	0	0
33	32	22	37
2	2	2	2
0	0	0	0
2	5	1	2
0	0	0	0
0	2	7	7
10	6	15	18
0	3	6	1
0	0	0	0
0	0	1	0
0	0	0	4
250	315	169	158
37	38	20	43
74	86	29	28
42	67	33	34
1	1	1	2
0	0	1	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
88	102	67	165
21	46	35	26
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	1
15	16	15	28
52	76	38	27
1	2	1	5
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	2	0
1	1	1	1
0	0	0	0
0	0	0	0
36	50	80	83
0	0	0	0
0	0	0	0
4	8	7	1
9	15	6	5
6	10	30	27
0	0	0	0
6	3	3	14
19	32	44	26
29	62	59	61
5	9	6	10
0	1	0	1
671	964	929	854
0	0	1	0
312	420	746	724
332	513	542	612
481	592	500	535
51	89	47	54
0	1	0	0
46	71	40	27
0	0	1	3
43	46	50	63
11	22	27	21
0	1	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
36	83	90	65
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	2	0	1
3	7	5	4
0	0	0	0
0	0	0	0
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
50	61	84	90
7	8	8	7
0	0	0	0
352	478	535	445
0	0	0	0
1350	1969	1144	981
0	0	0	0
7	5	1	5
4	5	8	6
8	5	39	35
1	3	0	0
2	1	6	1
0	0	0	1
1	0	0	0
11	10	13	10
273	430	355	276
1346	1941	1950	1695
13	25	24	24
0	0	0	0
0	1	1	0
0	0	0	0
0	1	0	0
0	0	1	0
0	0	0	0
0	2	0	0
31	61	49	75
0	0	0	0
1	0	3	0
0	0	0	0
2	1	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
57	90	109	112
0	0	0	0
11	9	13	9
0	0	0	0
0	5	0	2
0	0	0	0
0	0	0	0
0	2	1	0
176	272	212	285
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
14	10	6	7
18	17	38	38
380	541	333	329
0	0	0	0
93	145	81	107
16	26	19	21
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	6	1	3
0	0	0	0
23	31	28	43
0	0	0	2
41	34	35	54
0	0	0	0
455	680	665	566
8	7	9	8
4	5	6	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	17	10	14
0	0	0	0
0	0	0	0
0	0	0	0
12	31	5	9
0	0	0	0
0	0	0	0
0	2	0	0
0	8	1	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
283	446	488	417
0	1	0	3
9	6	7	6
23	37	9	48
2	2	0	3
0	1	0	0
0	0	0	0
0	3	6	8
9	10	6	7
5	6	3	3
2	1	9	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
253	301	179	311
0	0	0	0
41	76	60	59
30	49	32	58
9	17	5	7
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	1
0	2	1	2
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	4
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
4	9	2	8
9	7	4	2
0	0	0	0
0	1	2	8
0	1	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
20	24	36	31
2	0	0	0
0	0	0	0
14	11	3	12
0	0	0	0
0	0	0	0
6	13	10	9
1	1	0	0
0	0	0	0
73	126	55	58
19	19	19	14
0	0	0	0
0	0	0	1
0	1	0	1
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
42	63	41	24
0	0	0	0
0	3	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	17	12	6
0	0	0	0
0	0	0	0
0	0	0	0
5	9	10	11
0	0	2	0
19	29	44	48
6	10	53	28
32	47	74	80
0	1	0	0
0	0	0	0
1	1	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	4	2	7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
3	5	1	9
0	0	0	3
0	0	0	0
0	1	1	0
24	63	23	26
0	0	0	0
8	8	2	1
0	0	0	0
16	18	42	54
0	0	0	2
1	0	6	7
11	12	9	10
0	0	0	0
0	0	0	0
1	5	7	3
0	0	1	0
0	2	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
270	366	282	445
0	0	0	0
0	5	10	5
0	3	2	1
23	36	14	14
0	1	0	0
0	1	0	0
86	137	292	238
0	0	0	0
0	3	3	3
1	2	1	0
0	0	0	0
0	0	3	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	0
0	0	0	0
445	725	528	424
8	7	10	5
0	0	0	0
0	0	1	0
1	3	2	2
0	0	0	0
105	148	111	121
0	0	0	0
1	4	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	9	23	17
0	7	8	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	2
0	0	0	0
2	2	13	17
0	0	0	0
85	95	65	55
3359	4588	2297	3056
0	0	0	0
0	0	0	0
26	36	13	36
30	38	73	71
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	3	2
0	0	0	0
1	2	14	4
3	5	0	2
1	3	5	3
0	0	0	0
0	0	0	0
0	0	0	0
4	3	5	6
2	0	0	1
2	4	2	1
0	0	0	0
0	0	0	0
2	4	2	6
2	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	3	2
0	0	0	0
0	0	0	0
8	8	5	12
149	244	200	218
0	0	1	0
4	7	2	3
0	1	0	0
0	0	0	2
0	0	0	0
0	0	1	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10	7	7	3
1	2	0	0
0	1	0	0
0	0	2	2
0	0	0	0
7	15	7	3
0	0	0	0
0	0	0	0
0	0	0	0
6	1	0	5
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	1	0
2	3	23	10
33	41	28	61
21	27	32	36
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	6	3
0	0	0	0
0	0	0	0
0	0	0	0
41	53	11	12
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
7	21	7	9
0	0	0	0
0	0	0	0
45	38	21	58
0	2	0	0
0	0	4	1
0	0	0	0
3	11	22	15
0	0	1	2
12767	19337	12503	11385
2	1	1	3
1	0	1	1
20	27	31	27
0	0	0	0
0	0	1	3
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
22	28	13	16
0	0	0	0
6	6	7	6
1	4	2	2
7	11	16	19
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
69	114	88	82
0	0	0	0
0	0	0	0
16	26	29	24
0	0	0	0
7	7	2	0
6	5	8	11
4	20	24	25
0	0	0	0
0	0	0	0
0	0	0	0
2	5	2	1
0	0	0	0
105	182	111	146
7	16	3	1
0	3	4	1
51	74	78	63
5	2	5	2
1	2	1	4
0	0	0	0
0	0	0	0
57	74	56	54
0	0	0	0
0	0	0	0
1	3	1	1
1	0	0	0
0	0	0	0
21	30	18	28
0	0	0	0
0	0	0	0
1	4	1	5
30	57	62	48
344	553	1498	1370
21	51	80	160
76	121	119	109
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	6	2	6
0	0	0	0
0	0	0	0
0	0	0	0
4	12	25	19
0	0	0	0
7	11	1	6
0	2	0	0
0	0	0	0
2	2	0	1
0	0	0	0
0	0	0	0
0	0	0	0
3	9	4	5
31	42	21	39
1	0	0	1
0	0	0	0
135	204	164	149
0	1	4	4
0	0	0	0
402	642	450	476
0	0	0	0
0	0	0	0
0	0	0	0
746	1139	1724	1528
0	3	0	0
0	0	0	0
0	0	0	0
0	1	1	5
308	412	292	330
1	3	0	0
0	0	0	0
0	0	0	0
1	1	4	3
0	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
179	310	146	130
0	0	0	0
0	0	0	0
2	0	1	2
3	4	4	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	1
0	0	0	0
0	0	2	0
4	9	7	15
2	14	8	21
47	79	77	66
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
3	3	4	3
0	0	0	0
3	6	0	7
0	1	1	1
5	14	8	14
5	5	7	7
0	3	0	0
5	5	11	4
0	0	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
52	75	54	91
0	0	0	0
0	0	0	0
0	0	0	0
1	1	5	9
439	737	890	780
66	74	40	43
61	81	107	89
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
34	39	117	94
0	0	1	0
0	0	0	0
3	2	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
157	270	297	310
13	15	5	16
0	0	0	0
65	104	125	123
1	0	1	1
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	19	13	22
10	17	28	29
0	0	0	0
0	0	0	0
7	13	10	18
0	1	0	0
0	0	0	0
4	4	3	3
17	19	24	17
0	4	1	0
0	0	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
3	6	4	5
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	1
85	158	155	135
0	0	0	0
0	1	1	0
5	4	3	4
44	50	110	97
0	0	1	0
0	0	0	0
0	3	1	2
1	0	4	1
2	1	8	5
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
6	21	17	18
1	8	1	4
0	0	0	0
84	110	92	87
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	14	11	8
0	2	2	1
0	0	1	1
0	0	0	0
1	3	0	0
0	0	1	0
0	0	0	0
0	2	1	5
4	0	2	6
0	0	3	0
0	2	0	1
9	14	20	18
3	1	11	13
0	0	0	0
2	3	2	6
0	0	0	0
0	0	0	0
0	1	0	0
0	1	1	0
0	0	0	1
1	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
35	68	187	187
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
12	11	8	10
0	0	0	0
0	1	0	1
0	2	2	0
2	6	8	5
0	0	0	0
16	36	33	39
148	262	123	126
0	0	0	0
0	0	1	0
1	1	0	0
0	0	0	0
0	0	0	0
6	4	11	17
0	0	0	0
0	1	0	0
6	30	5	7
0	0	0	0
0	2	0	0
15	18	9	11
1	0	1	2
0	0	0	0
0	0	0	0
0	0	0	0
24	43	34	46
10	24	24	31
0	0	0	1
2	1	6	2
6	9	5	2
82	87	58	122
334	528	870	788
0	0	0	0
5	3	6	7
0	1	1	2
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	1	0	0
27	33	19	14
0	0	0	0
29	49	94	75
0	0	0	0
0	0	0	0
0	1	0	0
9	15	10	12
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	1	2	1
0	0	0	0
0	1	4	1
3	19	22	27
0	0	3	0
0	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
5	2	6	10
89	173	149	178
242	429	495	436
16	29	45	40
0	2	5	0
2	4	8	6
1	0	0	0
51	90	76	93
1	0	0	0
0	0	0	0
6	16	4	11
0	0	0	0
0	0	0	0
29	53	48	30
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0
1	3	2	0
5	8	4	6
0	0	1	0
642	943	820	733
0	4	0	0
0	0	0	0
0	0	0	0
548	825	559	511
0	0	0	0
3	6	7	7
37	43	34	46
0	0	0	0
0	0	0	0
0	0	0	0
244	393	241	300
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
12	23	19	11
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
10	12	15	8
0	0	0	0
9	5	3	5
33	47	80	89
0	0	0	0
147	245	274	251
69	92	134	112
0	0	0	0
0	4	2	2
0	0	0	0
0	0	0	0
5	4	7	5
0	0	0	0
4	9	11	23
0	0	0	0
15	29	41	44
14	18	21	17
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
5	6	6	8
0	1	0	0
12	4	6	17
103	195	81	98
1	7	6	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	1	3
17	13	6	13
157	167	114	127
0	1	0	0
12	10	16	12
0	1	0	2
191	240	338	280
0	2	0	0
1	0	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	1	0	3
3	2	4	7
0	0	0	3
464	819	559	472
0	0	0	0
0	0	0	0
11	21	22	19
1	0	0	0
51	86	50	71
4	1	6	3
6	32	14	14
0	0	0	0
0	0	0	0
0	0	0	0
8	12	12	7
14	15	7	11
0	0	2	5
0	0	1	0
0	0	0	0
0	1	0	0
337	520	897	879
7	24	42	29
0	0	0	0
270	381	652	636
1	0	2	2
0	1	1	2
4	1	12	19
2	11	5	8
7	5	20	18
166	219	437	383
0	0	0	0
0	0	0	0
0	0	0	0
6	9	2	1
0	0	0	0
0	0	0	0
0	1	0	0
2	2	3	0
0	0	0	0
0	0	1	1
257	334	102	94
2	5	15	11
5	5	12	9
0	0	0	0
10	15	19	21
161	244	313	318
5	15	4	8
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	4	2
2	1	2	0
38	59	52	46
11	12	43	35
202	330	320	286
259	382	337	276
0	3	0	0
11	17	28	18
1	1	4	1
11	7	10	9
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
1	0	0	0
1	1	4	5
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	7	0
29	36	16	33
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	2	4	2
0	0	0	0
0	0	0	0
0	3	3	0
0	0	0	0
1	0	2	1
2	1	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
9	33	37	28
12	28	25	36
0	0	0	0
1	1	0	0
0	0	0	0
4	2	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
205	340	450	441
0	0	0	0
1	4	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	11	1	0
0	0	0	0
0	0	0	0
0	0	0	0
16	29	46	24
0	0	0	0
0	0	0	0
0	0	0	0
1	2	3	4
3	1	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
310	516	519	484
128	133	264	235
0	0	0	0
0	0	0	0
0	0	0	0
8	12	14	12
0	0	0	0
5	12	21	20
0	0	1	0
0	3	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10	23	47	31
1	2	1	1
0	0	0	0
22	23	38	46
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	11	6	5
0	1	0	0
0	0	0	0
1	1	0	0
0	0	0	0
0	2	0	1
0	0	0	0
977	1380	1318	1150
7	15	30	11
144	190	242	208
5	7	14	17
2	0	1	3
1	4	1	1
3	5	3	7
9	17	20	22
0	0	1	0
0	0	0	1
0	1	1	3
0	0	0	0
0	0	0	0
0	0	2	0
1	2	2	1
9	23	21	20
91	167	182	157
49	85	111	85
16	25	14	6
18	22	22	18
0	0	0	0
0	0	0	0
1	1	3	1
2	0	1	1
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	4	22	13
1	1	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	10	2
0	0	0	0
0	0	0	0
0	0	1	1
0	0	1	0
8	18	22	11
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	6	3	5
0	0	0	1
12	13	22	23
5	8	3	4
19	36	32	32
94	105	54	41
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	3	1	0
0	0	0	0
0	0	0	0
1	0	0	0
3	4	3	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	5	1	3
0	1	0	0
4	11	5	16
0	0	2	0
0	0	1	0
0	0	0	0
1	0	0	0
21	42	15	24
0	0	1	0
0	0	0	1
0	0	0	0
2	0	2	5
225	324	278	253
2	3	3	1
0	3	4	0
0	0	0	0
5	5	5	10
72	110	55	58
2	4	3	10
0	3	1	1
2	5	5	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	1
0	0	0	0
1	3	7	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	3	1	2
0	0	0	0
1	11	5	8
0	0	0	0
0	0	0	0
0	0	0	0
25	40	34	32
207	257	336	324
21	25	23	11
4	20	12	15
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	4	1	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	4	2	1
0	0	0	0
0	0	0	0
0	0	0	0
15	20	31	32
0	0	1	0
0	1	0	0
0	1	0	0
0	0	0	0
0	0	0	0
7	5	5	5
0	0	0	0
1	1	1	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
7	9	6	12
40	27	12	32
284	422	226	193
0	0	0	0
0	2	0	1
0	0	0	0
0	0	0	0
0	0	0	0
1	2	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
28	65	34	38
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	2	2
0	0	0	0
0	0	0	0
0	0	0	0
21	22	14	27
0	0	0	0
1406	2138	1102	1060
1	1	1	1
58	116	123	125
35	56	21	24
0	0	0	0
0	0	0	0
28	27	13	19
0	0	0	0
1959	2958	4200	3744
2	3	19	27
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	1
0	0	0	1
14	27	19	24
0	0	0	0
5	6	7	7
1	2	10	3
0	0	0	1
0	0	0	0
1	0	0	0
0	0	0	0
6	11	38	24
8	14	13	14
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	2	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	3
0	2	0	2
51	117	13	9
0	0	2	2
6	19	22	13
0	0	0	0
2	0	2	0
8	6	1	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
24	39	32	37
0	2	1	1
0	2	1	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	5
1	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
705	1076	958	944
4	10	9	35
0	0	0	0
0	0	0	0
0	0	0	0
91	139	157	112
5	5	7	9
5	9	5	7
3	2	6	3
0	0	0	0
0	0	0	0
0	0	0	0
117	172	105	100
8	12	24	15
0	2	3	1
1	2	0	0
0	0	0	0
9	25	7	10
17	24	21	31
5	10	22	20
43	70	89	104
4	11	11	11
2	1	0	1
0	0	0	0
1	1	9	9
10	11	15	24
1	0	0	2
7	12	2	6
0	0	0	0
0	3	1	0
2	3	5	2
0	7	1	7
2	2	1	3
1210	1857	1615	1746
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	5	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	12	8	19
0	0	0	0
2	2	10	8
0	0	0	0
0	0	0	0
124	214	116	164
1	0	1	1
1165	1818	1844	1629
0	0	0	0
5	9	5	5
48	83	55	76
118	163	237	209
1	5	6	5
6	11	16	17
6	8	6	12
2	13	14	26
2	8	12	6
0	0	0	0
18	35	15	7
23	35	44	52
3181	5019	1553	1394
0	0	0	0
0	0	0	0
0	0	0	0
54	84	215	188
0	0	0	0
0	0	1	0
20	33	15	35
2	2	3	1
4	7	11	5
0	0	0	0
6	7	0	4
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
2	8	10	6
8	9	14	10
0	0	0	0
0	0	0	0
30	35	32	35
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	0
0	0	2	3
0	0	0	0
0	0	0	1
0	0	0	0
1	0	0	0
0	0	0	0
0	0	2	2
0	0	0	0
0	0	0	0
2	1	2	3
1	1	0	1
4	10	7	6
0	1	1	1
0	0	0	0
2	1	2	0
0	0	0	0
18	35	35	36
6	5	9	6
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	2	1
0	1	0	0
0	0	0	0
0	0	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
306	461	593	509
32	42	57	51
284	398	558	586
86	162	127	131
43	84	118	145
267	414	445	414
0	0	3	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	3	3	3
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
4	4	7	1
0	0	0	0
6	6	13	9
9	20	45	37
0	1	1	1
126	197	199	152
0	5	1	3
0	0	2	1
1	1	2	0
235	372	353	303
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	4	1	2
0	1	2	7
39	60	39	51
0	1	0	0
1	0	1	0
8	13	13	13
104	137	179	150
102	155	136	149
1	4	6	3
0	0	3	2
7	12	29	23
501	746	878	786
1	3	1	3
4	9	39	25
1486	2469	1973	1821
36	52	10	6
7	23	141	111
38	35	18	29
18	23	43	34
8	8	5	11
1014	1554	1045	958
2	2	1	0
0	3	0	1
195	314	650	572
308	473	554	480
0	0	0	0
0	1	0	2
86	128	120	128
1554	2273	1719	1528
21	26	0	3
330	493	268	232
470	767	777	801
1031	1525	1323	1173
5	3	6	0
2097	3415	2527	2313
0	0	0	0
1	3	0	0
2173	3613	3367	3101
0	0	0	1
1	1	1	0
78	143	142	116
0	0	0	0
3309	4753	3655	3349
7048	10057	6143	5513
2915	4368	6430	5993
5	4	3	4
2	5	11	14
8	6	9	6
2090	3326	2370	2183
27	60	54	66
0	1	0	0
863	1186	846	773
257	355	169	151
1866	2893	2793	2566
52	79	63	59
268	394	254	256
703	1002	1020	913
532	858	734	702
11764	17769	23287	21232
143	223	97	89
2	12	4	8
32	31	34	21
11	16	16	12
320	445	347	327
401	669	527	468
9644	14057	10633	9675
0	1	0	0
2844	4672	4389	3913
0	0	0	0
709	1083	676	683
192	308	154	179
7658	11626	10294	9359
1341	1886	1614	1468
795	1235	2114	1937
1082	1656	1552	1377
632	957	537	530
0	1	5	3
42	87	244	206
124	186	36	19
0	0	0	0
30	52	133	119
539	710	680	662
64	114	78	69
505	802	1009	831
5	9	5	8
0	0	1	1
0	1	3	3
0	0	0	0
452	635	624	516
682	1055	1182	1052
0	0	0	0
782	1249	985	857
0	1	0	0
56	74	118	97
8	14	11	1
918	1383	1211	1095
200	247	190	195
119	166	210	195
9	14	3	17
0	0	0	0
5	18	15	21
10	12	31	19
71	79	191	161
1	0	0	0
0	0	1	0
3	12	14	10
688	994	951	873
701	927	1048	926
1462	2160	1751	1544
237	352	251	244
0	0	0	0
29	40	116	126
47	66	37	26
0	0	1	0
0	0	2	1
388	603	820	728
0	0	0	0
690	1094	1190	1026
29	26	23	24
70	100	101	108
50	59	168	148
1129	1587	2106	1919
459	686	895	764
29	55	14	23
5	9	13	9
0	0	0	0
0	0	0	0
355	567	522	486
1135	1628	867	840
54	91	182	156
955	1578	3993	3439
0	0	2	2
60	149	111	97
19401	27735	22289	19682
1910	2765	1705	1509
39998	60890	36772	33561
72	99	104	103
665	1025	550	451
11670	17876	13188	12168
79	114	48	90
1101	1564	862	762
610	895	958	882
41	41	52	54
677	1172	1078	1039
1298	2116	1743	1637
520	774	524	458
